# offset offset_z sigma_0 sigma_z logc Blambda corr_len A_0 A_1 A_2 A_3 A_4 A_5 A_6 A_7 A_8 A_9 A_10 A_inf
1.176945604332674256e-01 -1.790939192864861029e-01 1.742119706360162612e-01 1.679629800219635261e-01 -9.281333974738203985e-02 5.086064511511283470e-01 8.372184505103816288e-02 2.365038703865351977e-01 -8.929102192847206965e-01 6.130554275440420753e-01 1.010184862071804801e+00 -1.966185838153731602e+00 4.958378326637529199e-01 1.575553833791676794e+00 -1.993661791212062440e-01 -2.675995812990645817e-01 1.575269364728880461e+00 2.683432661166307298e+00 -2.893591010304642275e+00
1.227464081204377999e-01 -1.790483858398164152e-01 1.817751219095571913e-01 1.614211199186434964e-01 -1.349749622626835732e-01 4.541222452192554826e-01 8.492090101401561508e-02 -2.317088163622669228e-01 -1.079374645777817054e+00 7.169731751365926442e-01 5.812103955221310514e-01 -1.750950504499826366e+00 -1.932392277008236903e-01 1.934447796126756103e+00 -6.089559677784075475e-01 -5.888984372179741911e-01 2.370259164965631271e+00 1.135297092473513736e+00 -2.513329770822395837e+00
1.173523035121713520e-01 -1.797267742745692343e-01 1.747483601372557815e-01 1.557422084326839373e-01 -1.490193108594533022e-01 4.319081829479300971e-01 8.558796443273503085e-02 -3.290412252556169648e-01 -7.261550518374519925e-01 6.029342044463099626e-01 4.971153916082986512e-01 -1.299408590801827135e+00 -1.474869870632637969e-01 1.752672394361098895e+00 -4.102699928581943212e-01 -6.228446760070234234e-01 1.666583700923393252e+00 2.677983239736130727e+00 -2.716177535469666005e+00
1.203765273301689032e-01 -1.929882681528186650e-01 1.809043479817292466e-01 1.645247573134162034e-01 -1.800294020195100098e-01 5.152869250109683996e-01 8.649764999962113177e-02 -1.226575695613876249e-01 -6.717783790202833671e-01 9.902092938009516843e-01 7.031734595012277822e-01 -1.257860313130128915e+00 1.546365642030149701e-01 1.685361296394150443e+00 3.162847091329812343e-01 -7.329976174743366713e-01 2.269441777806248339e+00 2.378399475901938231e+00 -3.262624995639702874e+00
1.207776342837802996e-01 -1.871655486568047366e-01 1.754731998881508825e-01 1.654166501251512766e-01 -1.716718936819829899e-01 5.032722770593376360e-01 9.301640418267639876e-02 -9.365335225243311967e-01 -8.203704526563555532e-01 7.142709310077099971e-01 1.451926038534159247e-01 -1.339968347739008969e+00 -3.589619963654637758e-01 1.541866325558375550e+00 -3.679552467493731882e-01 -1.059015623605504164e+00 1.973338252044687380e+00 1.320006199170498995e+00 -2.230503696424907201e+00
1.236042039450385988e-01 -2.036642372580180771e-01 1.799147065240096766e-01 1.671680135541920853e-01 -7.953803739053222355e-02 5.088242379537954996e-01 8.425332802398217968e-02 1.809415539385517135e-01 -2.255784057004479592e-01 6.727029665723849305e-01 1.340770582667846433e+00 -1.384648796145760308e+00 1.916031331510730240e-01 2.391893321185404986e+00 -2.955683313500125919e-01 -1.198964569329206142e-01 2.444299350734816301e+00 1.743118877282164192e+00 -3.632471338835397745e+00
1.201530836291113680e-01 -1.979954578794223541e-01 1.796914888205231597e-01 1.707715751918406077e-01 -8.439747989030943476e-02 5.986648454707665934e-01 8.775114966611964606e-02 -2.725358088888096830e-02 -1.113372717907779030e+00 4.738251552562804392e-01 6.957245323851370955e-01 -1.651280331130521084e+00 -3.175796175062446380e-01 1.777460799335645270e+00 -7.077806273944524662e-01 -6.798697547737697633e-01 2.054144126190050379e+00 1.265289937713181878e+00 -2.401554586693132265e+00
1.268947488134213597e-01 -1.952348654169096531e-01 1.810707253713698950e-01 1.599226100886971258e-01 -3.442198451256994751e-02 5.779704653669570646e-01 8.434734604224544685e-02 1.246808168610646916e+00 -4.467753478391598421e-01 1.238299282429795589e+00 1.366264307045176096e+00 -9.409137314052955503e-01 5.358629572559845400e-01 2.590342973646518665e+00 3.681080671186620634e-02 1.052835298380641049e-01 2.709427757438415796e+00 2.380943375564531728e+00 -4.373158319212367751e+00
1.198433358898023382e-01 -1.934828705832724038e-01 1.771136218909699356e-01 1.685695112389471451e-01 -1.070910548553618558e-01 5.371815408293088012e-01 8.770453664999694476e-02 9.429597485832799109e-01 3.546149022084783553e-01 8.244365802863065085e-01 1.911624997348756239e+00 -7.704496231080284474e-01 2.603018165295569730e-01 3.125146365692447858e+00 2.452123969558428485e-02 5.149504339598687253e-01 2.277042460634467247e+00 3.606646804502988246e+00 -4.928954126031682925e+00
1.267736135302265366e-01 -1.912013203986286936e-01 1.792000325058315802e-01 1.622020656530813731e-01 -1.285453617519706215e-01 5.549275420270225467e-01 9.125531174034549886e-02 6.592823072745250812e-01 -7.443423897844692050e-02 1.463213222218280762e+00 1.174262196163143201e+00 -7.048105402007251996e-01 6.848953464691813764e-01 2.573335772744679062e+00 4.009598095639841375e-01 -1.481523404049331916e-01 2.638445439933847503e+00 2.980513964217069933e+00 -4.733236528805350396e+00
1.168176828503094122e-01 -1.628911163256305805e-01 1.752639732520211713e-01 1.720844408622507204e-01 -1.823871865490307442e-01 5.131636795052481048e-01 8.303694912475828582e-02 -2.013057214753679602e-01 -2.337705508421326073e-01 5.147105248311927284e-01 8.506678839712042972e-01 -1.219629919679616314e+00 1.077262101188489751e-01 1.898580651337002934e+00 -3.840617326929045561e-01 -1.404495663230767022e-01 2.469325560271134812e+00 2.046322359054121520e+00 -3.219964355207020734e+00
1.199481796694474300e-01 -1.826794890793856929e-01 1.771489948463606245e-01 1.683548108793723186e-01 -1.269308836558477038e-01 5.646152487954174681e-01 8.540382499577056641e-02 -9.097043076501645231e-01 -3.546091374930337992e-01 1.621885731782253259e-01 6.013588788180390665e-01 -1.373966406920704042e+00 -9.172170773006289579e-01 2.436264708243803589e+00 -1.109337599515614947e+00 -1.317632401849841983e-01 1.333077751958736457e+00 2.266323281017701419e+00 -2.388215684131612893e+00
1.146511447758918889e-01 -1.763224034981466515e-01 1.749916541386460356e-01 1.697156054268108560e-01 -5.466455105417766802e-02 6.169519233292191096e-01 8.741461948089153389e-02 5.421428195443862563e-01 -1.299879263566408039e+00 1.007365578187452648e+00 9.814928806695633057e-01 -1.812672865728336191e+00 3.584577968289606176e-01 1.834761807337146777e+00 -2.101483525193312829e-01 -9.440342091238420608e-01 2.638279889672344503e+00 2.231565249216407310e+00 -3.168073164827471810e+00
1.173550058775387761e-01 -1.863009026960076864e-01 1.777138469368065299e-01 1.597001447255298467e-01 -1.627592666229293883e-01 5.023010866233885707e-01 8.443366377749873808e-02 -6.990903995773578572e-02 -2.943177913294503512e-01 6.703852348810324102e-01 1.032095535057832691e+00 -1.397185815231685169e+00 5.216332142208122136e-01 1.369409832061963428e+00 5.002821516351660946e-01 -2.963200589590737621e-01 2.016372454294481642e+00 2.501802839493846520e+00 -3.437696392576543136e+00
1.221605092903982337e-01 -1.778573882221249347e-01 1.796707908422943423e-01 1.587388865314409703e-01 -1.072392840669211811e-01 4.939092950639158985e-01 8.878522252816810345e-02 -4.350812931316383469e-02 -1.016671989664381659e+00 5.667431749049942624e-01 9.123592319929816341e-01 -2.059639003105900201e+00 2.002590844220009103e-01 1.838843816579347035e+00 -9.779754726470821780e-01 -4.568047915782447177e-02 1.184852516146905899e+00 2.359830594562165373e+00 -2.501177769305984011e+00
1.126302316265431203e-01 -1.859094682550273547e-01 1.758539080152451417e-01 1.681935446836975157e-01 -1.341221731868816880e-01 5.346192918391512450e-01 8.603518506394884635e-02 1.183135736248123848e+00 -8.454274560863872523e-02 1.083080385526427492e+00 1.927832520107286562e+00 -1.249887870547818025e+00 8.795183209282173564e-01 2.673848083160419442e+00 2.900766780528849509e-01 -2.105509982456954532e-01 3.352900972198325391e+00 2.318899448931526663e+00 -4.839219412078382909e+00
1.210960687004420666e-01 -1.779644790638327256e-01 1.761483651598936828e-01 1.727240195163082248e-01 -1.074805412865689203e-01 5.676608154872027079e-01 8.653117844293214955e-02 3.075165566570845499e-01 3.943614501883185852e-02 1.064169388462746113e+00 1.328812737066780159e+00 -9.309414577333043894e-01 4.223719911450078968e-01 2.426995355740130478e+00 3.258740285186583208e-01 -1.037870091863632993e-01 1.993688319294355082e+00 3.295383007573647660e+00 -4.383696191840669165e+00
1.185177927598322911e-01 -1.877497102340844326e-01 1.799787958218227735e-01 1.557986351996173413e-01 -7.500964377946073292e-02 5.614995454385853790e-01 8.839254445629526891e-02 -4.302619009088202162e-01 -2.470876501185905738e-01 5.750777456895272977e-01 1.093457517091676934e+00 -1.845694564611404687e+00 7.915164295259469185e-01 1.346709516378189697e+00 3.205781107726917156e-01 -8.197667228718232835e-01 2.433040499239385035e+00 2.027444451029366768e+00 -3.223507833078302021e+00
1.233322972750715840e-01 -2.016979798195051576e-01 1.796594620879864435e-01 1.541157958711830700e-01 -9.414356008830626621e-02 6.092403946715636565e-01 8.959128368277165244e-02 -2.690007073313438468e-01 -1.340305333003973587e+00 6.580863072829981064e-01 4.253397347071725676e-01 -1.758122082903156969e+00 -6.398079973884627236e-01 2.163123060892737648e+00 -1.246073047535190881e+00 -6.169688303839890864e-01 1.763065407828126929e+00 2.047138030089657335e+00 -2.067324368279072289e+00
1.186709077724480699e-01 -1.800730833773835360e-01 1.805105341181119094e-01 1.461756844301277392e-01 -9.960120111760473183e-02 5.658195725417671795e-01 8.627948021295689385e-02 8.883806063416361809e-01 -2.474936790604465031e-01 1.326399190108377368e+00 1.287338569917386266e+00 -5.825782660481220177e-01 1.761628611266621292e-01 2.987230738195969515e+00 -7.844613829752677958e-02 3.377562995507110699e-01 2.664994451612662019e+00 3.265536689599768394e+00 -4.583513457185013351e+00
1.158971661124672259e-01 -1.799743546648267523e-01 1.782961516596626161e-01 1.595239156117066459e-01 -7.343475980510394407e-02 4.919621510256089181e-01 9.016278325286367079e-02 1.064454987847227585e-01 -1.375848330326197022e+00 1.032091531424013553e+00 6.667560808562029706e-01 -2.085602778749363395e+00 3.722378723750887630e-01 1.422508500073719873e+00 -9.502776533833490191e-02 -8.388953395506915101e-01 1.932997170776703300e+00 1.657921048452921653e+00 -2.627658052254524090e+00
1.170641355121575800e-01 -1.715569218960431574e-01 1.743148900419705660e-01 1.631717414852817960e-01 -1.312829152048935466e-01 4.840850419970994523e-01 9.253634626493183191e-02 2.811427899394747243e-01 -8.901121400039464504e-01 1.390015453883252761e+00 8.592582824101357986e-01 -1.476336678173168160e+00 2.216680967632900234e-01 2.338075571379151008e+00 -3.487251979698777760e-01 -5.784832687001948415e-01 2.499441785202467514e+00 2.301083143079911686e+00 -3.559054642952081071e+00
1.219114567585353193e-01 -1.838243079705697558e-01 1.771264316487649315e-01 1.686237165767889845e-01 -1.097862526387406445e-01 6.063203728601544995e-01 8.618688569805818545e-02 -1.546167029542200311e-02 -2.542598521362107178e-01 9.034723398490429602e-01 6.695510183719211028e-01 -8.169115729717892904e-01 -1.107668174071427813e-01 2.230314579930768204e+00 3.841302073596430944e-02 -3.924242588351676275e-01 2.414448795298852701e+00 1.701222448956681177e+00 -3.548290709446916047e+00
1.255255600895653911e-01 -1.896810779478517173e-01 1.754933002807467501e-01 1.636848294440020890e-01 -8.788779492931764192e-02 5.127420183565121192e-01 8.944616579649845856e-02 -6.384056259271400080e-01 -4.960363760410722023e-01 4.097801752968122102e-01 6.043194100724775808e-01 -1.842732374648428095e+00 1.004919758056832535e-01 1.655051626050102698e+00 -7.372195130525573958e-01 -5.317174419945978059e-01 1.897028086523622648e+00 1.845100972933325423e+00 -2.459479405856138889e+00
1.203186928945131906e-01 -1.899711924017592479e-01 1.807980012929724656e-01 1.511082638312019055e-01 -6.996874778085848678e-02 5.228811193954503445e-01 9.265801607220564007e-02 -2.309188548228071625e-01 -1.209714583792766085e+00 6.996383932698337915e-01 3.070934316711602108e-01 -1.511385231845232546e+00 -5.192309394800895817e-01 2.043960499603945991e+00 -9.960092936885835968e-01 -7.179680054852628501e-01 1.417567309123950459e+00 2.141552993610231326e+00 -2.181644020961344577e+00
1.170171057338431908e-01 -1.831212509669639665e-01 1.745187590387429488e-01 1.625341313049584180e-01 -8.311989849193357482e-02 5.962077558960308110e-01 8.855174319925337989e-02 3.024892423341940528e-01 -4.480344098242525774e-01 1.049243093451685205e+00 1.142307729584027598e+00 -1.339861515921707991e+00 7.708005008092699839e-01 1.923622627947729313e+00 -1.967338059570380437e-01 1.327128915331048375e-01 1.765688914311343893e+00 3.449522144268060586e+00 -3.915099291511761059e+00
1.193986529052945833e-01 -1.787359708528096225e-01 1.726906163371972613e-01 1.728344601133142699e-01 -8.631624848964447594e-02 5.209702910302120848e-01 8.741685847540417442e-02 -1.571066889735028838e-02 -4.564377251590254758e-01 4.840522800170798945e-01 1.190365553777608554e+00 -1.911836491722512577e+00 5.563072549537366740e-01 1.857764517297199269e+00 -4.698253368836189381e-01 -1.879260755814824435e-01 2.337261365628612531e+00 1.534635172689979399e+00 -3.127329167812998190e+00
1.216580782313188003e-01 -1.876794872710588757e-01 1.785931738663105450e-01 1.598182603889567455e-01 -1.985918048643807721e-01 5.381329166988755297e-01 8.162510376330180117e-02 2.182784406381514941e-01 -5.821466352820658940e-01 9.381932819420937264e-01 7.912565046893060838e-01 -1.069109886778605301e+00 3.596832921007724337e-01 1.606598266928225271e+00 3.081001712911524137e-01 -5.174879992446790311e-02 1.663802077800652590e+00 2.894683541235362867e+00 -3.448132579467410697e+00
1.166226034786523591e-01 -1.804456843240443420e-01 1.775921241815479612e-01 1.698346876275320660e-01 -1.341591433879254502e-01 5.045109062403123623e-01 8.164212377265719911e-02 -7.924507869285299932e-01 -5.855691212969418302e-01 3.003697782452636744e-01 3.158302051606467487e-01 -1.544762492576499113e+00 1.941433701855563854e-01 8.594821571404729355e-01 2.311438431128660653e-01 -1.308677335190753688e+00 2.177400826569818371e+00 1.810295217100765797e+00 -2.324206821815528290e+00
1.234646711987997525e-01 -1.852342387705415150e-01 1.787025026548975104e-01 1.500187985893657316e-01 -9.957381837645584710e-02 5.618901924990140628e-01 8.569043960486708023e-02 6.539640434627091992e-01 -9.122153890300621626e-01 1.612736296770140854e+00 6.112909858147288489e-01 -7.527620350778114755e-01 2.606049675172990021e-01 2.209430886757389523e+00 1.572729859890369397e-01 -3.254685244917032705e-01 2.424757773073585199e+00 3.075023266949518330e+00 -3.841852118917428616e+00
1.210174701637919958e-01 -1.946474988270824324e-01 1.794253831204796756e-01 1.504078432108425512e-01 -1.083968496932306014e-01 6.053588325145153881e-01 8.809163006430742460e-02 -3.687025709585123323e-01 -1.353129487517791496e+00 9.113307976650117936e-01 1.398535246235024232e-01 -1.800091835769915605e+00 -2.019355773730833192e-01 1.488332609453696165e+00 -8.169777973670697691e-01 -4.681864864442655261e-01 1.523921167176823133e+00 2.054527835072939901e+00 -2.176580260874231509e+00
1.203931650543043075e-01 -1.973005491625109964e-01 1.803839076522767704e-01 1.584515399323155327e-01 -1.591017849536173756e-01 5.022487551829928343e-01 8.186691966213938132e-02 5.328629052570290625e-01 -4.927019582530718367e-01 1.491505567257144449e+00 7.475058144425101858e-01 -6.028080568093665548e-01 3.485372566896769442e-01 2.069504049357427711e+00 5.729436719949880796e-01 -5.952998778069247265e-01 3.267848559199306280e+00 2.161314752271712436e+00 -4.072110202482535968e+00
1.146769726609349338e-01 -1.742963066526921345e-01 1.741730691639769291e-01 1.753565281035713852e-01 -7.847357284064659932e-02 4.850192123478271888e-01 9.145605980400789425e-02 -2.964424768144873212e-01 -3.832393588101812298e-01 9.262595341824457762e-01 7.313505620093412318e-01 -1.052217283280779014e+00 -3.040891014993256647e-01 2.281310394427967125e+00 -7.139964582845159669e-02 -6.890442761912476399e-01 2.448346402531214494e+00 2.122287384285272971e+00 -3.370623878835621756e+00
1.203234130463295692e-01 -1.880723730120018033e-01 1.784927922151174629e-01 1.667004473047548618e-01 -1.279108950086119689e-01 4.811898324376602254e-01 9.243835119053075977e-02 -1.135214127945260998e-04 -1.796153854568125485e+00 1.177891989681960183e+00 3.621417763975989246e-01 -2.114145722061442800e+00 -1.452517477121659795e-01 1.741465209038100426e+00 -7.234269677115232611e-01 -8.931342062511573587e-01 1.558634996861493427e+00 2.342683046980821082e+00 -2.153878042899214140e+00
1.162816669561038130e-01 -1.929574791322861138e-01 1.736860929076782523e-01 1.605708642821137566e-01 -1.313848720390554670e-01 5.728724417698409788e-01 8.730624771080533475e-02 2.424578672532051726e-01 -4.678568027791598638e-01 4.722231016042304219e-01 1.491167122981924109e+00 -2.002469448049299494e+00 6.815890568092832780e-01 1.700788347863248617e+00 -9.849807925080167337e-02 -4.707051276263563011e-01 2.069112186515734919e+00 2.206282986708099081e+00 -3.358316966233093392e+00
1.258029721321358152e-01 -1.912535082056838753e-01 1.830375024810481088e-01 1.448796036196248194e-01 -8.386580766871931658e-02 5.144788495022929453e-01 7.914516092916440426e-02 1.036263450429776967e+00 -8.322086433138107253e-01 1.389780382252071789e+00 7.546627532865288757e-01 -8.102395978035570323e-01 5.454178387837780306e-01 1.948373953038126771e+00 5.807685468973033949e-03 5.086245294698912289e-01 2.168417343266809461e+00 2.720497198931445482e+00 -3.819418407790633019e+00
1.225690371640872911e-01 -1.853053995192254222e-01 1.769878717814276636e-01 1.670078029892017035e-01 -1.128656735213424689e-01 4.951408552410896391e-01 9.366744313935590482e-02 1.088541289609628038e+00 -9.263127590178434900e-01 1.809724165505457449e+00 9.051965426813399773e-01 -8.830017512186678630e-01 3.905833158640792391e-01 2.449537517260570674e+00 1.264442688082825228e-01 -5.707927307155280516e-02 2.361034720674377141e+00 2.905738533809318902e+00 -4.364012936660158104e+00
1.136948569449466317e-01 -1.704402431085368930e-01 1.754921649681080997e-01 1.828911355203427513e-01 -1.519221049475492080e-01 5.305620972094637899e-01 8.487133279407371722e-02 9.645418600492972061e-01 -1.017050083322236897e+00 1.439091375080113977e+00 8.964077933560616884e-01 -9.553889245315341228e-01 3.447536618513584727e-01 2.073083491945344470e+00 2.633074825684600384e-01 -3.053831114340166408e-01 2.527800548184839791e+00 2.423547583610584866e+00 -3.928028048591733157e+00
1.173164478267682276e-01 -1.775485546933301961e-01 1.804311056110656231e-01 1.547430133986655854e-01 -8.491398844062914009e-02 5.779892229236742729e-01 7.984487316744325047e-02 4.345731740839164914e-01 -5.227553085328855431e-01 9.183196890197660167e-01 7.848417313211886182e-01 -8.969335517313234973e-01 1.287859540850533335e-02 2.372167715602310878e+00 -6.136520700376797421e-01 5.059616310785095550e-01 2.053014068696389138e+00 2.634868111605767282e+00 -3.589759845001880834e+00
1.181663598900339618e-01 -1.934999711396698241e-01 1.770372518003404949e-01 1.648050726332328519e-01 -1.197165833444199246e-01 5.382186858533413165e-01 9.021059971704251113e-02 -1.283260069444320806e-01 -8.393185064673014395e-01 6.379861050770845310e-01 1.215527018905236289e+00 -2.352078169243506878e+00 8.428224102953478791e-01 1.179866954225865072e+00 -2.366079869091599619e-01 -3.086715594836784149e-01 1.463247956955228801e+00 2.478024314075239154e+00 -2.846009840017518666e+00
1.130197251551664783e-01 -1.700592058707237064e-01 1.757124561143409425e-01 1.690934631791971565e-01 -1.284240009564029394e-01 6.003842076224588098e-01 8.546995288249711886e-02 -1.630694401164021201e-01 1.463826377393386835e-01 9.283152605311961736e-01 1.241693030396763042e+00 -1.220409572487072047e+00 5.491125202437050490e-01 2.232706465098024395e+00 -3.097597644435001740e-02 1.693317061905084131e-01 2.301899488984679110e+00 2.077298207362141547e+00 -4.084273707561008493e+00
1.270618088554128500e-01 -2.025420041688947848e-01 1.828715502953195682e-01 1.458983332555716661e-01 -5.556873911058901605e-02 5.775896325355298622e-01 8.417729585422975558e-02 -3.647581182481447470e-01 -4.862118903271861470e-01 8.392854537009695193e-01 7.102609030514166477e-01 -1.442209224462219552e+00 4.031754763149733023e-01 1.659943867539626972e+00 -7.118474920117723315e-02 -6.258295709541830121e-01 2.655776683161500173e+00 1.750539094906232940e+00 -3.153147706622180024e+00
1.137935203432089704e-01 -1.767898095694813709e-01 1.746627832775972666e-01 1.615096616564396514e-01 -6.956549238859099926e-02 5.078348158533199097e-01 8.453686026018145117e-02 -4.061029459264711150e-01 -4.413181810728428189e-02 2.232337314542744977e-01 1.397249847127987721e+00 -1.944524262680968896e+00 8.549625614894784675e-01 1.235507646272797189e+00 3.643183488705350470e-01 -5.313395411797330325e-01 2.134643489253064352e+00 2.390159051275802859e+00 -3.253134264547918875e+00
1.150685187546098553e-01 -1.724198460238411390e-01 1.741013660383960437e-01 1.694510605965698913e-01 -9.976454929626266122e-02 5.121445757285658651e-01 9.057112058748097161e-02 2.186265505686080246e-01 -9.981161939185154708e-01 8.457985893677397726e-01 7.470281491716761479e-01 -1.803244751203428642e+00 1.174464412354048193e-01 1.992536921627142910e+00 -6.603798527674378249e-01 -3.378247317645062253e-01 2.122521979287310678e+00 1.936969904109862917e+00 -2.865777054177032657e+00
1.132141404515862593e-01 -1.740782924768677353e-01 1.765190232354593713e-01 1.642156623608632682e-01 -8.358299947929126450e-02 5.993391713644267149e-01 8.709272178791173380e-02 2.663493059353143622e-01 -9.061749377403849337e-01 1.200254953599847241e+00 7.708054074240884290e-01 -1.364394889624600982e+00 2.287173861345728199e-01 1.710442722699236029e+00 3.426854167706592236e-01 -7.155857896122270745e-01 2.202322231266530039e+00 2.768142970068801390e+00 -3.477395985666938305e+00
1.189278284902843541e-01 -1.826774227689825780e-01 1.754176405389908378e-01 1.720765553943347514e-01 -1.063516850655075174e-01 4.962054727654767738e-01 9.075276927221703760e-02 9.581013282751627003e-03 -7.364741918013848476e-01 1.161962794599689097e+00 6.538694832040716776e-01 -1.362378993868010646e+00 5.649598559664461561e-01 1.704950016497735810e+00 -1.360982414039897392e-01 -6.831537282995725491e-02 1.982239330612188155e+00 1.941102643570938646e+00 -3.392359078548234042e+00
1.234200072199646281e-01 -1.881111954335018543e-01 1.742765277756242182e-01 1.718487534271906370e-01 -1.013711695774968113e-01 5.300530845228861310e-01 8.928795052721519299e-02 -1.054219954748321086e-01 -3.224784424757212165e-01 9.353851993174799873e-01 9.279279112126044282e-01 -1.523748472406402765e+00 6.782809579686519541e-01 1.820173409083799321e+00 -1.977826025268987209e-01 1.227277426211692557e-02 1.928438748053913798e+00 2.062536128830112503e+00 -3.545581981560618434e+00
1.208867115786874669e-01 -1.841306815197285007e-01 1.791391552210714888e-01 1.501719398156350360e-01 -8.616050596732760525e-02 4.881547443488725158e-01 8.265150015054562038e-02 -8.825308950410004627e-03 -2.046797972390566045e-01 7.084479762858055807e-01 1.401759816449149376e+00 -1.868324458689272216e+00 1.104773098211300209e+00 1.367832148972944140e+00 4.659290117942536114e-01 -6.090680900123874864e-01 2.632011899087556728e+00 2.198054595817148460e+00 -3.610875768731542035e+00
1.163495917140715541e-01 -1.809306792934273767e-01 1.741696784592751679e-01 1.671294748058208546e-01 -1.401223893708404278e-01 5.282681812864389315e-01 8.933231570447580649e-02 2.141665217714008307e-01 -1.066761696257087166e+00 7.061342504846361834e-01 6.560829562163537076e-01 -1.460319289676070387e+00 -1.052625201597736648e-01 1.401986641296733005e+00 2.511206778242787152e-01 -1.101919675582027303e+00 1.593772525076486701e+00 2.784251291290988028e+00 -2.754418980357948410e+00
1.122735510327133035e-01 -1.682524569335445142e-01 1.734145931165803900e-01 1.671234154192623445e-01 -1.315321347147595521e-01 5.052502416237723004e-01 8.232055122215578558e-02 -1.006708677987608436e+00 -3.405246691948002891e-01 1.539842203712638025e-02 5.743718983513224074e-01 -1.541638845431758664e+00 -4.412241058018784301e-01 1.594114671455605148e+00 -5.318917905531996837e-01 -6.794613779664437914e-01 1.938056936063945912e+00 2.258450662054167779e+00 -2.304610970540611703e+00
1.176708550649449292e-01 -1.763598522871195895e-01 1.753827928157673799e-01 1.555874963065946304e-01 -1.355503291330373283e-01 5.045219271062473254e-01 8.992017766406074086e-02 -7.719485964926615651e-01 -7.910197218157675181e-01 8.594781886624147660e-01 3.716359461276734777e-01 -1.703949299099185577e+00 6.282399968111729294e-02 1.385473983299899459e+00 8.016314186516293461e-02 -1.486235758871101709e+00 1.911207252758075903e+00 2.866598180850229660e+00 -2.497976566267495535e+00
1.191079949131383653e-01 -1.780578025522580599e-01 1.767720458875026435e-01 1.690378400016961935e-01 -1.151818955267435163e-01 5.459064441845877802e-01 8.366852628033935591e-02 8.115077808710458029e-01 1.934354879106825464e-01 1.349545429761402460e+00 1.535556573189566620e+00 -8.567884674334731443e-01 1.109428459086084118e+00 2.203088057348702833e+00 8.224769089037682335e-01 -2.703006079678127449e-01 4.000211628507429396e+00 2.413984052304853911e+00 -4.928075914828350612e+00
1.226543961928414084e-01 -1.953153020029257947e-01 1.783286507517398978e-01 1.532573579963435462e-01 -9.836277796245673777e-02 4.933646982851120910e-01 8.146681051547224883e-02 -6.336106766681837144e-03 -6.250020054385192481e-01 5.177248283021382846e-01 5.673077954057834660e-01 -1.001005936007278940e+00 -5.265272075060654089e-01 2.377462200674717252e+00 -8.529567691381583217e-01 -9.858121355743598713e-03 1.741573113709874221e+00 2.389734493562247764e+00 -2.832131321989182826e+00
1.250664839018034991e-01 -1.908940681683534701e-01 1.829964193025745978e-01 1.491617381538518083e-01 -6.897663674645981846e-02 5.416306382741762349e-01 8.635813820206680869e-02 4.731293814757560057e-01 -3.425866329843163527e-01 1.633606994838784132e+00 7.298888368582936437e-01 -7.105467615861593700e-01 6.979363556534181612e-01 2.013740727886633941e+00 4.672487593336906997e-01 -1.443436092773362489e-01 2.458354632401555051e+00 3.149493714325656057e+00 -4.308090444239479844e+00
1.218936084225540895e-01 -1.897146428815514319e-01 1.792946388345471598e-01 1.682504438682557169e-01 -1.510881915317641155e-01 5.563419519154670922e-01 8.904333986004341062e-02 -2.964823634643849459e-01 -1.021993442911230510e+00 1.373830736604828573e-01 1.038948345159928621e+00 -2.253201568269233235e+00 4.206757664598992363e-02 1.636779609754506204e+00 -8.258016385534379111e-01 -8.670063978425934792e-01 1.733165429517889322e+00 1.584274759972309710e+00 -2.154765459885073842e+00
1.169202622575592487e-01 -1.858744078552896362e-01 1.793037295661191466e-01 1.602981338465848671e-01 -1.174682111034663912e-01 5.922069260044051653e-01 8.713999136205839713e-02 8.112968404395770605e-01 -8.001047711594111433e-02 1.278868199764130686e+00 1.769285634734797164e+00 -1.296810165892301470e+00 9.776925715640594206e-01 2.614179526214915228e+00 3.247168299418676796e-01 -8.465992189058368922e-02 3.028982993992428874e+00 3.277314713680839375e+00 -4.819226820998419925e+00
1.200255903464351737e-01 -1.798994451131877836e-01 1.775442189129551318e-01 1.696963171549638050e-01 -3.332965388145914254e-02 5.821170882074127029e-01 8.724922927394511418e-02 -5.575642193681744629e-01 -5.458707107982077034e-01 8.017335349097081121e-01 7.515994100553786694e-01 -1.787256458926510305e+00 5.911753285453009710e-01 1.387086775151963103e+00 -2.876152883810059180e-01 -2.947698533241300822e-01 2.341157225109418150e+00 1.654533642248255276e+00 -2.967179775399174879e+00
1.139091987028358066e-01 -1.790703861927145368e-01 1.749500375673140595e-01 1.608610729094998026e-01 -1.398490735685593567e-01 4.934588346657124980e-01 8.187432957313689474e-02 9.251000393081021400e-03 2.115308775679114461e-02 8.395472169335054247e-01 1.301715391185023663e+00 -1.537365048113772836e+00 1.093124732731093118e+00 1.532635013074767016e+00 5.333680773232511996e-01 -3.334442492535663050e-01 2.637517555269721647e+00 2.389969932594834034e+00 -3.905649791143605665e+00
1.140593458476112376e-01 -1.790693117044928617e-01 1.734510999892162619e-01 1.724444577925710043e-01 -1.368487619253307974e-01 5.298544643793148268e-01 8.874410763328086094e-02 3.653365922241409436e-01 -1.109271575817369904e+00 7.798717497081835148e-01 8.173950238030798232e-01 -1.508309022056646853e+00 -6.464967416115285914e-02 2.095821194128998144e+00 -4.920223098206202295e-01 -7.090894044783624395e-01 1.609844558438445539e+00 2.631665931867371633e+00 -2.948488051477323069e+00
