# alpha_SZ_0 SZ_comp0_0 SZ_comp1_0 kappa_SPT alpha_opt_0 opt_comp0_0 opt_comp1_0 alpha_SZ_z alpha_SZ_lam SZ_comp0_z SZ_comp0_lam SZ_comp1_z SZ_comp1_lam alpha_opt_z alpha_opt_lam opt_comp0_z opt_comp0_lam opt_comp1_z opt_comp1_lam alpha_X_0 alpha_X_z alpha_X_lam X_comp0_0 X_comp0_z X_comp0_lam X_comp1_0 X_comp1_z X_comp1_lam
7.0647e-01 4.0122e-03 7.0463e-02 8.0358e-01 9.5522e-01 4.9448e-03 2.0248e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.4140e-01 2.5550e-03 4.5488e-02 1.0332e+00 8.9433e-01 1.0962e-02 1.6203e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.0287e-01 1.1623e-02 1.1423e-01 7.4027e-01 9.5287e-01 3.2034e-03 2.0601e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.4583e-01 9.0562e-04 8.7669e-03 7.3951e-01 7.9326e-01 1.9018e-02 1.3451e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.1124e-01 6.0766e-03 4.8646e-02 1.0213e+00 8.6610e-01 1.2831e-02 1.2695e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7724e-01 5.0085e-03 1.5549e-01 5.8718e-01 7.4238e-01 5.9011e-03 9.6047e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2374e-01 1.3343e-03 1.1451e-01 8.4979e-01 6.8367e-01 2.4445e-03 1.1706e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5808e-01 1.3388e-02 2.8994e-02 8.4086e-01 8.9169e-01 1.1355e-02 1.5031e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6702e-01 8.8264e-03 1.1777e-01 1.2208e+00 8.9894e-01 8.3339e-03 8.3120e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2891e-01 2.2641e-02 9.4189e-02 7.0138e-01 9.0519e-01 5.3819e-03 1.4421e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8068e-01 1.8760e-02 7.3510e-02 6.7652e-01 8.8426e-01 1.3111e-02 1.4323e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4064e-01 5.0210e-03 1.0534e-01 8.2545e-01 8.5555e-01 1.7868e-02 1.5238e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3203e-01 1.0216e-02 1.3965e-01 6.7189e-01 8.8433e-01 2.1064e-02 1.2257e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7504e-01 1.1946e-03 1.9083e-01 7.6852e-01 8.5175e-01 2.3697e-02 1.0276e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0047e-01 1.3931e-02 1.4311e-01 7.1683e-01 9.9845e-01 5.6984e-03 3.7701e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0602e-01 9.7018e-04 1.2948e-01 4.7179e-01 8.0791e-01 1.3749e-02 4.7918e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0763e-01 1.0865e-02 1.5238e-01 9.4580e-01 5.8582e-01 3.7397e-03 1.0872e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.4333e-01 2.7425e-04 1.0905e-01 1.0619e+00 9.1158e-01 4.9133e-03 3.6601e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8311e-01 5.6528e-03 1.2840e-01 1.0217e+00 7.6050e-01 7.1795e-03 1.3499e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9884e-01 6.8574e-03 4.3893e-01 7.4739e-01 8.3265e-01 1.2303e-02 1.4588e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4760e-01 1.8771e-02 8.6988e-02 1.0727e+00 9.2496e-01 7.2336e-04 1.7213e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3125e-01 1.1745e-02 1.0254e-01 1.1847e+00 8.7547e-01 1.0770e-02 1.1372e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7814e-01 1.2757e-02 7.1356e-02 7.4721e-01 8.6328e-01 1.7457e-02 1.4134e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2410e-01 1.6209e-02 1.2619e-01 8.2063e-01 7.6175e-01 9.2588e-03 3.9031e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1394e-01 2.3301e-03 7.0206e-02 7.4111e-01 8.8845e-01 1.9972e-02 1.2309e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0403e-01 6.7407e-03 5.1807e-02 1.1473e+00 9.1270e-01 8.4180e-04 1.5442e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4758e-01 1.3249e-02 1.6983e-01 9.4890e-01 7.5149e-01 4.4281e-03 1.0093e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7727e-01 2.8852e-03 1.3385e-01 5.7173e-01 7.2624e-01 6.1587e-03 4.7934e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.3600e-01 1.4081e-02 1.0867e-01 9.7953e-01 9.9175e-01 4.5008e-03 1.3160e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7023e-01 6.8494e-03 1.1369e-01 7.1367e-01 8.6227e-01 8.7602e-03 7.2396e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7794e-01 1.6310e-02 1.3303e-01 1.1053e+00 8.5918e-01 4.6400e-03 1.5819e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.8165e-01 6.8564e-03 9.3849e-03 1.0913e+00 8.0375e-01 3.1950e-03 1.5664e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7077e-01 3.2393e-03 1.3063e-01 8.0949e-01 9.8873e-01 1.8338e-02 1.1467e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6266e-01 5.5677e-03 1.8317e-01 1.0242e+00 7.1657e-01 3.1806e-04 1.0625e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8438e-01 1.4769e-02 2.3881e-01 7.9347e-01 8.0994e-01 1.0187e-02 1.3300e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7720e-01 7.6020e-03 1.6476e-01 1.0699e+00 5.9220e-01 6.1897e-04 2.2956e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2679e-01 1.7266e-02 1.0723e-01 7.5603e-01 9.0068e-01 1.0702e-02 9.5265e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7057e-01 7.8618e-03 5.0815e-02 7.1152e-01 8.7093e-01 8.1592e-03 1.6797e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7229e-01 1.5899e-03 6.9919e-02 1.0211e+00 8.3323e-01 1.2636e-02 1.5093e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.8860e-01 5.4227e-03 1.1525e-01 5.6755e-01 6.9300e-01 9.4782e-03 1.8093e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9893e-01 7.4798e-03 6.8574e-02 8.9503e-01 8.9849e-01 1.6577e-02 1.2324e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7703e-01 9.5986e-03 1.4787e-01 8.5610e-01 8.2261e-01 1.1402e-02 1.4768e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6134e-01 1.5313e-02 1.1322e-01 7.0941e-01 7.5745e-01 7.5638e-03 1.1642e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8638e-01 6.4470e-03 1.3114e-01 9.3264e-01 7.7958e-01 4.6593e-04 3.2281e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1963e-01 1.5238e-02 4.7014e-02 6.2384e-01 8.5999e-01 3.9837e-03 1.3417e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9032e-01 3.9371e-03 1.1170e-01 1.1864e+00 9.1422e-01 3.4853e-03 1.0094e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.9642e-01 4.3612e-03 9.6144e-02 7.2759e-01 9.8623e-01 5.2420e-03 2.2811e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1859e-01 4.2530e-03 6.0532e-02 6.9148e-01 8.5466e-01 6.4340e-03 1.6149e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7558e-01 4.2033e-03 1.4912e-01 1.2544e+00 8.3920e-01 9.4817e-04 1.5127e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2223e-01 1.2720e-02 7.2759e-02 6.1536e-01 8.7232e-01 1.1253e-02 1.4865e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9857e-01 6.0416e-03 1.6056e-01 1.1556e+00 9.6787e-01 2.2328e-03 8.9144e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.8055e-01 8.3341e-03 2.1176e-02 6.0972e-01 8.1561e-01 1.4860e-02 1.2275e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9267e-01 6.5075e-03 2.8035e-01 9.9618e-01 7.2325e-01 7.9921e-03 1.0802e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0676e-01 1.4618e-03 8.2496e-02 7.1340e-01 8.4161e-01 1.2383e-02 1.5665e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7506e-01 1.1914e-02 2.0156e-01 9.7610e-01 8.0676e-01 1.4549e-02 1.1686e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9441e-01 5.9489e-04 1.2914e-01 1.0206e+00 9.5553e-01 8.3232e-03 1.9552e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3270e-01 9.2603e-03 1.5469e-01 7.4842e-01 7.4747e-01 1.0072e-02 3.9356e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4326e-01 1.9557e-03 1.0320e-01 6.2067e-01 8.5716e-01 1.1926e-03 1.5499e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3163e-01 1.4337e-02 1.1078e-01 8.3206e-01 8.9367e-01 1.0937e-02 1.1921e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.8776e-01 8.5578e-03 6.6330e-02 9.3865e-01 9.2464e-01 1.5822e-02 1.5159e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.1204e-01 8.4601e-03 5.4949e-02 8.4704e-01 8.7614e-01 1.8766e-03 1.7995e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6338e-01 1.0077e-02 1.1377e-01 8.9271e-01 8.7308e-01 1.0792e-02 4.3416e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0080e-01 6.1021e-04 1.4575e-01 9.9492e-01 9.6886e-01 7.2129e-03 1.6513e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4374e-01 4.2655e-03 1.6616e-01 8.8173e-01 8.5313e-01 1.5370e-02 3.2279e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.8252e-01 4.2085e-03 6.4128e-02 4.7653e-01 8.6177e-01 2.8279e-03 1.3113e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6290e-01 3.3555e-03 2.3786e-01 1.1447e+00 8.1388e-01 7.2083e-03 9.4019e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6047e-01 2.9983e-04 1.3179e-01 1.2606e+00 9.9670e-01 7.1275e-03 1.5883e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3597e-01 1.1591e-02 1.0894e-01 6.5041e-01 8.6879e-01 8.5720e-03 1.4887e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4953e-01 9.6433e-03 1.3487e-01 9.7379e-01 8.7876e-01 1.2836e-02 9.5274e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.2933e-01 1.0909e-02 7.6060e-02 9.6782e-01 9.1484e-01 6.0141e-04 1.4846e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.8137e-01 3.7737e-03 1.2515e-01 6.7021e-01 9.1504e-01 2.1298e-02 6.6454e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9000e-01 3.9395e-03 1.0128e-01 1.0061e+00 7.5974e-01 1.6266e-02 1.0732e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3973e-01 2.0621e-02 9.1872e-02 9.7188e-01 9.5036e-01 2.4458e-03 1.8450e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0027e-01 1.0366e-02 1.6466e-01 7.0553e-01 8.6231e-01 1.3404e-02 9.9234e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3466e-01 1.2573e-02 9.5877e-02 1.1057e+00 8.8409e-01 1.3430e-02 1.1601e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4537e-01 1.3467e-02 9.8815e-02 6.5510e-01 8.7768e-01 1.2280e-02 1.2924e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1958e-01 6.0353e-03 1.5911e-01 1.0348e+00 9.4821e-01 1.2034e-03 1.3705e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6585e-01 2.1277e-02 1.7222e-01 8.9792e-01 8.2615e-01 9.3673e-05 1.0968e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7085e-01 3.3184e-03 1.0147e-01 9.0433e-01 9.1746e-01 2.1244e-02 1.5504e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2388e-01 3.8930e-03 7.4819e-02 9.9177e-01 8.4444e-01 9.8519e-03 1.4986e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6781e-01 8.6245e-03 2.4610e-01 7.6470e-01 7.8289e-01 5.7764e-03 1.1321e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7457e-01 1.0328e-02 9.3526e-02 8.7055e-01 9.1337e-01 1.0625e-02 1.3968e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.4548e-01 4.9553e-03 1.3040e-01 6.5639e-01 7.4573e-01 1.2123e-02 1.2341e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5385e-01 1.0286e-03 1.4087e-01 6.8240e-01 8.5890e-01 1.4797e-02 1.0272e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1997e-01 1.0565e-02 6.5864e-02 7.2918e-01 8.5922e-01 1.8630e-02 1.4275e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7086e-01 9.4970e-03 3.1044e-02 8.6807e-01 8.9540e-01 7.3984e-04 1.4636e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.6923e-01 1.1390e-02 8.5596e-02 7.3288e-01 9.0349e-01 2.9141e-03 1.1825e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4530e-01 4.8689e-03 1.2876e-01 7.1421e-01 8.9048e-01 2.0638e-02 5.9295e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9867e-01 5.8336e-03 1.0781e-01 1.1825e+00 9.8675e-01 1.7304e-04 6.7407e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4991e-01 9.5718e-03 1.3184e-01 6.8564e-01 9.4409e-01 2.0696e-02 1.0362e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
